Player	rawLapTime	distanceScore	lapTime	isLapCompleted	isTimeout	trackLimitsViolation	collisionViolation
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.257629	100	141.257629	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.341583	100	141.341583	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.377563	100	141.377563	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.175674	100	141.175674	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.175674	100	141.175674	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.193665	100	141.193665	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_lookahead_gain_0.23.patch	141.1257	100	141.1257	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
