Player	rawLapTime	distanceScore	lapTime	isLapCompleted	isTimeout	trackLimitsViolation	collisionViolation
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.193665	100	141.193665	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.209656	100	141.209656	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.195663	100	141.195663	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.159683	100	141.159683	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.325592	100	141.325592	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.107712	100	141.107712	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240118_1400_external_target_vel_0.4_1.patch	141.193665	100	141.193665	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
