Player	rawLapTime	distanceScore	lapTime	isLapCompleted	isTimeout	trackLimitsViolation	collisionViolation
test1-patch_20240117_1253_12.patch	141.277618	100	141.277618	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.193665	100	141.193665	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.209656	100	141.209656	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.227646	100	141.227646	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.27562	100	141.27562	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.259628	100	141.259628	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
test1-patch_20240117_1253_12.patch	141.283615	100	141.283615	true	false	[  0,  0,  0,  0,  0]	[  0,  0,  0,  0]
